ROWNUM,object_id,+PRIVILEGES,project_id,Data.AxisNumber,Data.CompressionAlgorithm,Data.DataLength,Data.DataSize,Data.ImgNumber,Data.InstrumentMode,Data.ObservationMode,Data.OnBoardSoftwareVersion,Data.PlanningId,Data.SimInputConfId,Data.VisNominalChain,Data.VisSequence,Data.VisSequenceEndTime,Data.ObservationDateTime.MJD,Data.ObservationDateTime.OBT,Data.ObservationDateTime.UTC,Data.FrameFitsFile.Format,Data.FrameFitsFile.Version,Data.ExposureTime.Unit,Data.ExposureTime.Value,Data.FrameFitsFile.DataContainer.ChecksumMethod,Data.FrameFitsFile.DataContainer.ChecksumValue,Data.FrameFitsFile.DataContainer.FileName,Data.FrameFitsFile.DataContainer.Filestatus,OBJECT_ID$
3205,04E4445B0255F738E06330061AACFE46,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087437824,,"false","ChargeInjection",1970-03-10 21:41:31.139000,60195.240423109506,1970-03-10 21:39:01.084000,2023-09-08 05:46:12.556662,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65651-1-C_20230908T053910.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3206,04E44BAF91B1FE4CE06330061AAC3471,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087437696,,"false","Bias",1970-03-10 21:07:47.716000,60195.217853625014,1970-03-10 21:06:31.084000,2023-09-08 05:13:42.553201,"le1.visRawImage","0.2","s",0.0,,,"EUC_LE1_VIS-65651-1-C_20230908T051337.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3207,04E4699E1AA11A86E06330061AAC779F,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087437824,,"false","ChargeInjection",1970-03-10 21:48:23.231000,60195.24519163649,1970-03-10 21:45:53.084000,2023-09-08 05:53:04.557393,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65651-1-C_20230908T053910.000000Z_03_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3208,04E78B2BDF297095E06330061AACBF24,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087441536,,"false","ChargeInjection",1970-03-11 09:18:13.158000,60195.72424341247,1970-03-11 09:15:43.084000,2023-09-08 17:22:54.630837,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65653-1-C_20230908T170523.000000Z_04_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3209,04E794C0C74A7973E06330061AACCA64,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087441536,,"false","ChargeInjection",1970-03-11 09:04:29.178000,60195.71470635851,1970-03-11 09:01:59.084000,2023-09-08 17:09:10.629375,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65653-1-C_20230908T170523.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3210,04E799D57C627E55E06330061AAC5879,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087441664,,"false","ChargeInjection",1970-03-11 09:26:20.074000,60195.729879996536,1970-03-11 09:23:50.083000,2023-09-08 17:31:01.631701,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65653-1-C_20230908T173056.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3211,04E7B57786FF9911E06330061AAC79D5,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087441792,,"false","ChargeInjection",1970-03-11 10:05:42.198000,60195.75721800802,1970-03-11 10:03:12.084000,2023-09-08 18:10:23.635893,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65653-1-C_20230908T175252.000000Z_04_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3212,04E7C49ED061A806E06330061AACD86B,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087441664,,"false","ChargeInjection",1970-03-11 09:40:09.257000,60195.73947492098,1970-03-11 09:37:39.084000,2023-09-08 17:44:50.633173,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65653-1-C_20230908T173056.000000Z_03_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3213,04E7CA9CD2B8AEC6E06330061AACFD8B,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087441664,,"false","ChargeInjection",1970-03-11 09:33:17.115000,60195.73470639396,1970-03-11 09:30:47.081000,2023-09-08 17:37:58.632438,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65653-1-C_20230908T173056.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3214,04E7D39D5388BC49E06330061AAC792C,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087441920,,"false","ChargeInjection",1970-03-11 10:27:38.130000,60195.772449516524,1970-03-11 10:25:08.084000,2023-09-08 18:32:19.638228,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65653-1-C_20230908T181825.000000Z_03_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3215,04FA31FE1F6CDE4FE06330061AAC09C4,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2382802944,,"false","Nominal/Short",1970-03-12 01:49:12.733000,60196.4121612998,1970-03-12 01:46:19.083000,2023-09-09 09:53:30.736303,"le1.visRawImage","0.2","s",89.52,,,"EUC_LE1_VIS-65657-1-C_20230909T093745.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3216,04FAF3AEC4569F02E06330061AACE759,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2382803456,,"false","Nominal/Short",1970-03-12 03:38:29.722000,60196.48805263817,1970-03-12 03:35:36.083000,2023-09-09 11:42:47.747938,"le1.visRawImage","0.2","s",89.52,,,"EUC_LE1_VIS-65658-1-C_20230909T112702.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3217,04FAF685F6B6A1B5E06330061AACE78F,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2382803456,,"false","Nominal/Short",1970-03-12 03:31:42.725000,60196.4778905831,1970-03-12 03:20:58.083000,2023-09-09 11:28:09.746380,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65658-1-C_20230909T112702.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3218,04FB05848971B13CE06330061AAC2C42,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2382803584,,"false","Nominal/Short",1970-03-12 03:57:28.719000,60196.501235531934,1970-03-12 03:54:35.083000,2023-09-09 12:01:46.749959,"le1.visRawImage","0.2","s",89.52,,,"EUC_LE1_VIS-65658-1-C_20230909T114601.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3219,04FB29653225DAEEE06330061AACA4E7,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2382803712,,"false","Nominal/Short",1970-03-12 04:16:27.726000,60196.51441842569,1970-03-12 04:13:34.083000,2023-09-09 12:20:45.751980,"le1.visRawImage","0.2","s",89.52,,,"EUC_LE1_VIS-65658-1-C_20230909T120500.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3220,04FB2C2B5EB1DE04E06330061AAC1F5D,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2382803712,,"false","Nominal/Short",1970-03-12 04:09:40.840000,60196.50425637064,1970-03-12 03:58:56.084000,2023-09-09 12:06:07.750423,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65658-1-C_20230909T120500.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3221,04FB4D4F76E7FDF2E06330061AAC1AF2,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2382803840,,"false","Nominal/Short",1970-03-12 04:28:39.854000,60196.517439264404,1970-03-12 04:17:55.084000,2023-09-09 12:25:06.752444,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65658-1-C_20230909T122359.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3222,04FB70E927BA203FE06330061AAC1642,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2382803968,,"false","Nominal/Short",1970-03-12 04:56:09.736000,60196.54198791906,1970-03-12 04:53:16.083000,2023-09-09 13:00:27.756207,"le1.visRawImage","0.2","s",89.52,,,"EUC_LE1_VIS-65658-1-C_20230909T124442.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3223,04FB73B225202267E06330061AACC366,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2382803968,,"false","Nominal/Short",1970-03-12 04:49:22.725000,60196.53182586399,1970-03-12 04:38:38.083000,2023-09-09 12:45:49.754649,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65658-1-C_20230909T124442.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3224,04FB858A6680396AE06330061AACBC30,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2382804096,,"false","Nominal/Short",1970-03-12 05:08:21.898000,60196.54500875776,1970-03-12 04:57:37.084000,2023-09-09 13:04:48.756671,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65658-1-C_20230909T130341.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3225,04949F78AFE400CFE06330061AAC2C7B,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",2147879808,,"false","Bias",1970-03-07 01:51:31.712000,60191.41488391387,1970-03-07 01:50:15.084000,2023-09-04 09:57:25.970158,"le1.visRawImage","0.2","s",0.0,,,"EUC_LE1_VIS-65633-1-C_20230904T094142.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3226,0494AA05E2030B47E06330061AAC844A,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2147880320,,"false","Nominal/Short",1970-03-07 02:58:19.879000,60191.45469879934,1970-03-07 02:47:35.084000,2023-09-04 10:54:45.976263,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65633-1-C_20230904T105446.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3227,0494AC88C92B0D30E06330061AAC88AA,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",2147880320,,"false","Bias",1970-03-07 03:04:35.716000,60191.46562474464,1970-03-07 03:03:19.083000,2023-09-04 11:10:29.977937,"le1.visRawImage","0.2","s",0.0,,,"EUC_LE1_VIS-65633-1-C_20230904T105446.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3228,0494B177C46C12ABE06330061AAC1548,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",2147880448,,"false","FlatField",1970-03-07 03:23:11.191000,60191.478425693276,1970-03-07 03:21:45.083000,2023-09-04 11:28:55.979899,"le1.visRawImage","0.2","s",2.0,,,"EUC_LE1_VIS-65633-1-C_20230904T111228.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3229,0494B41AB52614A6E06330061AACA23A,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2147880448,,"false","Nominal/Short",1970-03-07 03:16:01.934000,60191.46699048781,1970-03-07 03:05:17.084000,2023-09-04 11:12:27.978147,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65633-1-C_20230904T111228.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3230,0494D579FB523CACE06330061AAC2D3A,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2147880576,,"false","Nominal/Short",1970-03-07 03:35:59.846000,60191.48085625315,1970-03-07 03:25:15.083000,2023-09-04 11:32:25.980272,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65633-1-C_20230904T113204.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3231,049758FA6220F67DE06330061AAC3723,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2147884672,,"false","Nominal/Short",1970-03-07 13:20:31.733000,60191.88678289937,1970-03-07 13:09:47.083000,2023-09-04 21:16:58.042506,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65634-1-C_20230904T211636.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3232,04AB0C684D4442EAE06330061AACC4A9,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2147888896,,"false","Nominal/Short",1970-03-07 23:22:45.736000,60192.30500123408,1970-03-07 23:12:01.084000,2023-09-05 07:19:12.106625,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65634-1-C_20230905T071912.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3233,04AB0F655DD54602E06330061AACE0F9,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2147888896,,"false","Nominal/Short",1970-03-07 23:29:32.725000,60192.31516328914,1970-03-07 23:26:39.083000,2023-09-05 07:33:50.108181,"le1.visRawImage","0.2","s",89.52,,,"EUC_LE1_VIS-65634-1-C_20230905T071912.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3234,04AB2177F1F0587AE06330061AAC0956,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2147889024,,"false","Nominal/Short",1970-03-07 23:40:27.817000,60192.31729292256,1970-03-07 23:29:43.084000,2023-09-05 07:36:54.108509,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65634-1-C_20230905T073654.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3235,04AB5AC5239791CCE06330061AAC824C,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2147889408,,"false","Nominal/Short",1970-03-08 00:35:49.731000,60192.35574206485,1970-03-08 00:25:05.083000,2023-09-05 08:32:16.114403,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65634-1-C_20230905T083216.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3236,04BE6B4B3B14CE04E06330061AACA8A9,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",3322305792,,"false","Nominal/Short",1970-03-09 06:26:31.723000,60193.59928593812,1970-03-09 06:15:47.083000,2023-09-06 14:22:58.305054,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65640-1-C_20230906T142150.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3237,04BE6E38B517D201E06330061AAC8788,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3322305792,,"false","Dark",1970-03-09 06:33:18.736000,60193.606809099634,1970-03-09 06:26:37.084000,2023-09-06 14:33:48.306208,"le1.visRawImage","0.2","s",325.0,,,"EUC_LE1_VIS-65640-1-C_20230906T142150.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3238,04BEAFA5AA8C16F6E06330061AAC177C,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3322306048,,"false","Dark",1970-03-09 07:14:44.740000,60193.63558229883,1970-03-09 07:08:03.084000,2023-09-06 15:15:14.310619,"le1.visRawImage","0.2","s",325.0,,,"EUC_LE1_VIS-65640-1-C_20230906T150316.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3239,04BEB29EEFBA19C8E06330061AAC63E7,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3322306176,,"false","Dark",1970-03-09 07:43:36.743000,60193.6556286307,1970-03-09 07:36:55.084000,2023-09-06 15:44:06.313693,"le1.visRawImage","0.2","s",325.0,,,"EUC_LE1_VIS-65641-1-C_20230906T153208.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3240,04BEB5E6D03C1D47E06330061AAC194A,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",3322306176,,"false","Nominal/Short",1970-03-09 07:36:49.720000,60193.648105469205,1970-03-09 07:26:05.084000,2023-09-06 15:33:16.312539,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65641-1-C_20230906T153208.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3241,04BF05BB25BE7074E06330061AAC83D2,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3322306432,,"false","Dark",1970-03-09 08:25:02.744000,60193.68440182991,1970-03-09 08:18:21.084000,2023-09-06 16:25:32.318104,"le1.visRawImage","0.2","s",325.0,,,"EUC_LE1_VIS-65641-1-C_20230906T161334.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3242,04BF0F6BD1BF7AAFE06330061AAC341A,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",3322306560,,"false","Nominal/Short",1970-03-09 08:38:58.715000,60193.691265268,1970-03-09 08:28:14.083000,2023-09-06 16:35:25.319155,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65641-1-C_20230906T163417.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3243,04D82CD752705EF4E06330061AACC101,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087432576,,"false","ChargeInjection",1970-03-10 05:37:26.126000,60194.5709196067,1970-03-10 05:34:56.084000,2023-09-07 13:42:07.454018,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65648-1-C_20230907T132813.000000Z_03_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3244,04D89842CBBBCC36E06330061AAC7BFE,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087432832,,"false","ChargeInjection",1970-03-10 06:18:03.151000,60194.59912567526,1970-03-10 06:15:33.084000,2023-09-07 14:22:44.458343,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65648-1-C_20230907T141542.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3245,04D9AB46D612F30EE06330061AAC5065,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087434624,,"false","ChargeInjection",1970-03-10 11:45:08.261000,60194.82626728201,1970-03-10 11:42:38.084000,2023-09-07 19:49:49.493166,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65649-1-C_20230907T194602.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3246,04E4D49AE148A9BAE06330061AAC182F,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087438208,,"false","ChargeInjection",1970-03-10 22:47:41.204000,60195.28637226512,1970-03-10 22:45:11.084000,2023-09-08 06:52:22.563706,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65651-1-C_20230908T064835.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3247,04E4D9633597AE16E06330061AACFFC8,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087438464,,"false","ChargeInjection",1970-03-10 23:43:46.143000,60195.325319093485,1970-03-10 23:41:16.084000,2023-09-08 07:48:27.569677,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65651-1-C_20230908T073748.000000Z_03_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3248,04E4E2D7BA09BB46E06330061AAC0B7F,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087438208,,"false","ChargeInjection",1970-03-10 23:01:25.149000,60195.29590931908,1970-03-10 22:58:55.084000,2023-09-08 07:06:06.565168,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65651-1-C_20230908T064835.000000Z_04_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3249,04E4F6242E27CE38E06330061AAC58BA,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087438464,,"false","Bias",1970-03-10 23:31:58.707000,60195.31798111749,1970-03-10 23:30:42.083000,2023-09-08 07:37:53.568551,"le1.visRawImage","0.2","s",0.0,,,"EUC_LE1_VIS-65651-1-C_20230908T073748.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3250,04E52C30DF780196E06330061AAC6EBE,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087438592,,"false","ChargeInjection",1970-03-11 00:12:34.168000,60195.345319128974,1970-03-11 00:10:04.084000,2023-09-08 08:17:15.572743,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65651-1-C_20230908T080321.000000Z_03_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3251,04E555AEFCCF318EE06330061AAC644E,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3288769792,,"false","ChargeInjection",1970-03-11 14:14:06.656000,60195.93052850072,1970-03-11 14:12:46.083000,2023-09-08 22:19:57.662462,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65654-1-C_20230908T220524.000000Z_04_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3252,04E55886FA6A349DE06330061AAC1445,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3288770304,,"false","ChargeInjection",1970-03-11 15:22:34.191000,60195.9780748814,1970-03-11 15:21:14.084000,2023-09-08 23:28:25.669753,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65654-1-C_20230908T232336.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3253,04E55E2355CF3A28E06330061AAC01F9,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3288770432,,"false","Bias",1970-03-11 15:37:19.716000,60195.9883642515,1970-03-11 15:36:03.083000,2023-09-08 23:43:14.671329,"le1.visRawImage","0.2","s",0.0,,,"EUC_LE1_VIS-65654-1-C_20230908T234309.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3254,04E56167FFA03D05E06330061AAC9340,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3288770432,,"false","ChargeInjection",1970-03-11 15:51:58.681000,60195.99841056562,1970-03-11 15:50:31.083000,2023-09-08 23:57:42.672870,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65654-1-C_20230908T234309.000000Z_04_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3255,04E56F946C5F4B0CE06330061AAC3E26,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3288770304,,"false","Bias",1970-03-11 15:17:46.710000,60195.97478783852,1970-03-11 15:16:30.083000,2023-09-08 23:23:41.669248,"le1.visRawImage","0.2","s",0.0,,,"EUC_LE1_VIS-65654-1-C_20230908T232336.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3256,04E6BD9AAA7AA2F5E06330061AACC2BA,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087440512,,"false","ChargeInjection",1970-03-11 06:01:35.147000,60195.58769224424,1970-03-11 05:59:05.084000,2023-09-08 14:06:16.609902,"le1.visRawImage","0.2","s",0.001,,,"EUC_LE1_VIS-65652-1-C_20230908T135914.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3257,04E6F083ECC5D47FE06330061AAC7461,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3087440896,,"false","Bias",1970-03-11 07:02:49.708000,60195.63107195083,1970-03-11 07:01:33.083000,2023-09-08 15:08:44.616552,"le1.visRawImage","0.2","s",0.0,,,"EUC_LE1_VIS-65652-1-C_20230908T150839.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3258,04FBA6A82FC85924E06330061AAC85B7,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2382804224,,"false","Nominal/Short",1970-03-12 05:27:20.751000,60196.55819165153,1970-03-12 05:16:36.084000,2023-09-09 13:23:47.758692,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65658-1-C_20230909T132240.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3259,04FC6E1A818F2610E06330061AAC3B8F,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2382804992,,"false","Nominal/Short",1970-03-12 07:45:29.737000,60196.65412932175,1970-03-12 07:34:45.083000,2023-09-09 15:41:56.773400,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65660-1-C_20230909T154049.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3260,04FC7D466758367DE06330061AAC0A47,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2382805120,,"false","Nominal/Short",1970-03-12 08:04:28.958000,60196.667312215526,1970-03-12 07:53:44.084000,2023-09-09 16:00:55.775422,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-65660-1-C_20230909T155948.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3261,04FC7FDF9A763912E06330061AAC3B16,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",2382805120,,"false","Nominal/Short",1970-03-12 08:11:15.723000,60196.6774742706,1970-03-12 08:08:22.084000,2023-09-09 16:15:33.776979,"le1.visRawImage","0.2","s",89.52,,,"EUC_LE1_VIS-65660-1-C_20230909T155948.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3262,0525F6D434CA0ED0E06330061AAC58BE,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3188122752,,"false","FlatField",1970-03-14 08:22:57.191000,60198.68660978014,1970-03-14 08:21:31.083000,2023-09-11 16:28:43.085004,"le1.visRawImage","0.2","s",2.0,,,"EUC_LE1_VIS-65669-1-C_20230911T161412.000000Z_03_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
3263,052609DDAADA26B2E06330061AAC9C44,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",3188123008,,"false","FlatField",1970-03-14 09:40:28.191000,60198.740440894195,1970-03-14 09:39:02.084000,2023-09-11 17:46:14.093258,"le1.visRawImage","0.2","s",2.0,,,"EUC_LE1_VIS-65669-1-C_20230911T173920.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
