file	start	end	score	x_median_std_pec1	y_median_std_pec1	x_median_drift_pec1	y_median_drift_pec1	x_median_std_pec2	y_median_std_pec2	x_median_drift_pec2	y_median_drift_pec2	x_std	y_std	z_std
C_20230826T033515.000000Z_02	2023-08-26 03:49:53.551214	2023-08-26 03:51:23.071214	13816.8	nan	nan	nan	nan	nan	nan	nan	nan	2303.1139444118576	1899.9211577578149	72737.8863139607
C_20230826T035257.000000Z_01	2023-08-26 03:52:57.551541	2023-08-26 04:02:18.071541	3730.61	nan	nan	nan	nan	nan	nan	nan	nan	100.58153637797274	196.46905064505404	233.176372305871
C_20230826T041039.000000Z_01	2023-08-26 04:10:39.553425	2023-08-26 04:20:00.073425	31.6	nan	nan	nan	nan	0.31707868492427277	0.45256979495463906	0.0008154319644537899	-0.0009756625785010953	47.46790868353133	30.68810029122515	330.79185900174264
C_20230826T043022.000000Z_01	2023-08-26 04:30:44.555564	2023-08-26 04:40:05.075564	1179.6	nan	nan	nan	nan	nan	nan	nan	nan	1971.7878574885863	674.6179777035264	369.9978277162807
C_20230826T043022.000000Z_02	2023-08-26 04:45:22.557121	2023-08-26 04:46:52.077121	4349.05	nan	nan	nan	nan	nan	nan	nan	nan	5557.589368714109	1298.9602965283475	193.73796542683743
C_20230826T044826.000000Z_01	2023-08-26 04:48:26.557448	2023-08-26 04:57:47.077448	1394.94	nan	nan	nan	nan	nan	nan	nan	nan	465.6130170874754	325.4245484170519	395.31477422489576
C_20230826T044826.000000Z_02	2023-08-26 05:03:04.559006	2023-08-26 05:04:34.079006	4258.61	nan	nan	nan	nan	nan	nan	nan	nan	5257.27642091502	1278.4944888831249	629.313516637498
C_20230826T050608.000000Z_01	2023-08-26 05:06:08.559333	2023-08-26 05:15:29.079333	1861.67	nan	nan	nan	nan	nan	nan	nan	nan	3023.691705674175	1970.2720342077678	670.6434046632947
C_20230826T052350.000000Z_01	2023-08-26 05:23:50.561217	2023-08-26 05:33:11.081217	6500.42	2.3586327056458747	1.7309608940545642	0.012421301485019007	0.0060056324199152895	2.3656493693811993	1.702735727312553	0.012573408620687569	0.0058474235795289205	149.99511853416215	208.5026589474716	286.39044981955203
C_20230826T054333.000000Z_01	2023-08-26 05:43:55.563355	2023-08-26 05:53:16.083355	1266.94	nan	nan	nan	nan	nan	nan	nan	nan	1839.9465729119233	694.5629343207355	258.43880055677255
C_20230826T054333.000000Z_02	2023-08-26 05:58:33.564912	2023-08-26 06:00:03.084912	6179.89	nan	nan	nan	nan	nan	nan	nan	nan	5071.544550342812	1409.0661493660687	405.96511942400906
C_20230826T060137.000000Z_01	2023-08-26 06:01:37.565240	2023-08-26 06:10:58.085240	2332.57	nan	nan	nan	nan	nan	nan	nan	nan	589.1127985778387	241.85379874320876	411.97259052738633
C_20230826T060137.000000Z_02	2023-08-26 06:16:15.566797	2023-08-26 06:17:45.086797	11637.83	nan	nan	nan	nan	nan	nan	nan	nan	5307.161132704005	1215.5437576589748	633.4977750032234
C_20230826T061919.000000Z_01	2023-08-26 06:19:19.567124	2023-08-26 06:28:40.087124	1914.65	nan	nan	nan	nan	nan	nan	nan	nan	3994.3763526320763	2566.126270177393	17128.704305446696
C_20230826T063701.000000Z_01	2023-08-26 06:37:01.569008	2023-08-26 06:46:22.089008	1233.12	nan	nan	nan	nan	nan	nan	nan	nan	408.11580564857417	238.25311817998877	319.7674506363557
C_20230826T065644.000000Z_01	2023-08-26 06:57:06.571147	2023-08-26 07:06:27.091147	6850.15	nan	nan	nan	nan	nan	nan	nan	nan	1954.9185481569007	647.6092210903573	220.79641067502297
C_20230826T065644.000000Z_02	2023-08-26 07:11:44.572704	2023-08-26 07:13:14.092704	2468.17	nan	nan	nan	nan	nan	nan	nan	nan	5458.902646549265	1280.6179509613446	191.8378298477453
C_20230826T071448.000000Z_01	2023-08-26 07:14:48.573031	2023-08-26 07:24:09.093031	1780.54	404.86806407218086	110.77794108295261	nan	nan	nan	nan	nan	nan	111.73767842173538	199.26953436605262	248.27647106414932
C_20230826T071448.000000Z_02	2023-08-26 07:29:26.574589	2023-08-26 07:30:56.094589	10491.3	nan	nan	nan	nan	nan	nan	nan	nan	5326.347828240515	1137.12576101195	596.5103788375009
C_20230826T073230.000000Z_01	2023-08-26 07:32:30.574917	2023-08-26 07:41:51.094917	4902.36	nan	nan	nan	nan	1.5750134310377728	1.4099894359621148	0.00857998413314996	0.007447714760067803	133.62785455041148	207.8770778290093	321.24536627924965
C_20230826T075012.000000Z_01	2023-08-26 07:50:12.576799	2023-08-26 07:59:33.096799	3886.43	nan	nan	nan	nan	nan	nan	nan	nan	2497.0557557200987	1231.5768653237046	412.3037220641899
C_20230826T080955.000000Z_01	2023-08-26 08:10:17.578939	2023-08-26 08:19:38.098939	532.42	nan	nan	nan	nan	nan	nan	nan	nan	1824.81219700793	641.1103280548574	350.3286637708786
C_20230826T080955.000000Z_02	2023-08-26 08:24:55.580496	2023-08-26 08:26:25.100496	2388.24	nan	nan	nan	nan	nan	nan	nan	nan	5041.716859936922	1233.4184861081446	593.1014597611107
C_20230826T082759.000000Z_01	2023-08-26 08:27:59.580823	2023-08-26 08:37:20.100823	2901.75	nan	nan	nan	nan	nan	nan	nan	nan	695.0887343606539	239.6690209496062	522.1656950111787
C_20230826T082759.000000Z_02	2023-08-26 08:42:37.582380	2023-08-26 08:44:07.102380	11201.61	nan	nan	nan	nan	nan	nan	nan	nan	5504.996377921906	1392.9181820992496	663.2630383031225
C_20230826T084541.000000Z_01	2023-08-26 08:45:41.582708	2023-08-26 08:55:02.102708	542.9	nan	nan	nan	nan	nan	nan	nan	nan	462.07579507137746	232.28399619051459	466.5407010394116
C_20230826T090323.000000Z_01	2023-08-26 09:03:23.584591	2023-08-26 09:12:44.104591	3285.4	nan	nan	nan	nan	nan	nan	nan	nan	643.0347900192882	246.94231604701307	340.33105176427256
C_20230826T092310.000000Z_01	2023-08-26 09:23:32.586737	2023-08-26 09:32:53.106737	5052.08	3.3835809751314474	4.558194253341689	nan	nan	3.3980406656041926	4.5352008383290725	nan	nan	460.04289300362524	243.523017001867	249.65148226250395
C_20230826T092310.000000Z_02	2023-08-26 09:38:10.588295	2023-08-26 09:39:40.108295	10900.69	nan	nan	nan	nan	nan	nan	nan	nan	5617.415503374928	1314.8258780729846	311.4140879571051
C_20230826T094114.000000Z_01	2023-08-26 09:41:14.588622	2023-08-26 09:50:35.108622	3075.53	nan	nan	nan	nan	nan	nan	nan	nan	779.196573222337	357.8833178064866	451.3416665763713
C_20230826T094114.000000Z_02	2023-08-26 09:55:52.590179	2023-08-26 09:57:22.110179	11828.59	nan	nan	nan	nan	nan	nan	nan	nan	5405.13501983568	1239.071693749055	325.3034335539741
C_20230826T095856.000000Z_01	2023-08-26 09:58:56.590506	2023-08-26 10:08:17.110506	2346.37	nan	nan	nan	nan	nan	nan	nan	nan	448.46388616705457	244.79515907323224	366.3244621309115
C_20230826T101638.000000Z_01	2023-08-26 10:16:38.592391	2023-08-26 10:25:59.112391	2841.37	nan	nan	nan	nan	1.5648889670894128	0.8330977680538884	0.011358742510097154	0.003568189477287198	101.33508471037415	196.16855998632641	252.92197854919772
C_20230826T103629.000000Z_01	2023-08-26 10:36:51.594542	2023-08-26 10:46:12.114542	936.43	nan	nan	nan	nan	nan	nan	nan	nan	1956.2140172769557	676.1036477771852	224.13129700219037
C_20230826T103629.000000Z_02	2023-08-26 10:51:29.596100	2023-08-26 10:52:59.116100	3202.12	nan	nan	nan	nan	nan	nan	nan	nan	5399.815837325126	1334.609125319921	291.9701454262465
C_20230826T105433.000000Z_01	2023-08-26 10:54:33.596428	2023-08-26 11:03:54.116428	1892.57	nan	nan	nan	nan	nan	nan	nan	nan	449.18334924234364	241.30147950462336	720.0229822890257
C_20230826T105433.000000Z_02	2023-08-26 11:09:11.597985	2023-08-26 11:10:41.117985	7937.22	nan	nan	nan	nan	nan	nan	nan	nan	5171.461703948803	1159.051932146004	156.3394684571452
C_20230826T111215.000000Z_01	2023-08-26 11:12:15.598312	2023-08-26 11:21:36.118312	5171.82	nan	nan	nan	nan	nan	nan	nan	nan	570.921175837515	256.7478962561159	456.273381862414
C_20230826T112957.000000Z_01	2023-08-26 11:29:57.600196	2023-08-26 11:39:18.120196	4001.93	nan	nan	nan	nan	nan	nan	nan	nan	487.23191705360387	217.74820511458944	297.21245205128133
C_20230826T114948.000000Z_01	2023-08-26 11:50:10.602348	2023-08-26 11:59:31.122348	395.09	nan	nan	nan	nan	nan	nan	nan	nan	1901.7789944033002	691.9713548819237	263.0195554532107
C_20230826T114948.000000Z_02	2023-08-26 12:04:48.603906	2023-08-26 12:06:18.123906	2576.7	nan	nan	nan	nan	nan	nan	nan	nan	5345.100388919638	1371.206951605813	524.0906111018415
C_20230826T120752.000000Z_01	2023-08-26 12:07:52.604234	2023-08-26 12:17:13.124234	9828.34	nan	nan	nan	nan	nan	nan	nan	nan	545.9341421146911	196.22552655468536	322.90768002249
C_20230826T120752.000000Z_02	2023-08-26 12:22:30.605790	2023-08-26 12:24:00.125790	12025.65	nan	nan	nan	nan	nan	nan	nan	nan	5444.00936676379	1222.3685193168078	512.2278331295104
C_20230826T122534.000000Z_01	2023-08-26 12:25:34.606118	2023-08-26 12:34:55.126118	654.89	nan	nan	nan	nan	nan	nan	nan	nan	359.4793290456545	472.5657827620942	963.4136096291546
C_20230826T124316.000000Z_01	2023-08-26 12:43:16.608002	2023-08-26 12:52:37.128002	5698.0	nan	nan	nan	nan	nan	nan	nan	nan	441.519439266136	247.3414846846309	480.7447307127967
C_20230826T130307.000000Z_01	2023-08-26 13:03:29.610155	2023-08-26 13:12:50.130155	462.64	nan	nan	nan	nan	nan	nan	nan	nan	2012.0843609939782	751.3816544802827	472.44320751341235
C_20230826T130307.000000Z_02	2023-08-26 13:18:07.611712	2023-08-26 13:19:37.131712	10955.17	nan	nan	nan	nan	nan	nan	nan	nan	5530.722227914979	1554.3978365586688	267.6259328781114
C_20230826T132111.000000Z_01	2023-08-26 13:21:11.612039	2023-08-26 13:30:32.132039	2604.32	nan	nan	nan	nan	nan	nan	nan	nan	103.6660470612989	185.99584271762748	290.86171890754906
C_20230826T132111.000000Z_02	2023-08-26 13:35:49.613597	2023-08-26 13:37:19.133597	1938.19	nan	nan	nan	nan	nan	nan	nan	nan	5561.719717309214	1487.0218587347297	413.61139995825044
C_20230826T133853.000000Z_01	2023-08-26 13:38:53.613924	2023-08-26 13:48:14.133924	4562.97	nan	nan	nan	nan	nan	nan	nan	nan	469.09584187015304	203.56252811614868	243.32954753220162
C_20230826T135635.000000Z_01	2023-08-26 13:56:35.615807	2023-08-26 14:05:56.135807	269.4	nan	nan	nan	nan	nan	nan	nan	nan	449.8969150613164	266.61033357104753	291.83102456564194
C_20230826T141626.000000Z_01	2023-08-26 14:16:48.617961	2023-08-26 14:26:09.137961	25.42	79.2782701038371	144.76094991665647	-0.539163746326315	0.9694474589049674	82.02642099419366	145.9800668673019	-0.5575025274376902	0.9777250273359671	14943.376872048995	8534.148673597607	6544.017538328074
C_20230826T141626.000000Z_02	2023-08-26 14:31:26.619518	2023-08-26 14:32:56.139518	10807.33	nan	nan	nan	nan	nan	nan	nan	nan	5442.217522552309	1334.3103451403165	258.94917884393107
C_20230826T143430.000000Z_01	2023-08-26 14:34:30.619845	2023-08-26 14:43:51.139845	48.54	19.914160851903446	46.896241696166705	nan	nan	25.279787830044196	58.59917372399675	nan	nan	14515.310880746458	6282.6235826200955	8003.945780852011
C_20230826T143430.000000Z_02	2023-08-26 14:49:08.621402	2023-08-26 14:50:38.141402	3492.68	nan	nan	nan	nan	nan	nan	nan	nan	5433.192791436653	1323.6500684484304	308.6090930326942
C_20230826T145212.000000Z_01	2023-08-26 14:52:12.621730	2023-08-26 15:01:33.141730	28.6	20.503191138148452	63.11587294336309	nan	nan	37.9334358796432	104.62285479925252	nan	nan	14075.990962174224	5324.322109109431	5762.822729142876
C_20230826T150954.000000Z_01	2023-08-26 15:09:54.623613	2023-08-26 15:19:15.143613	342.71	nan	nan	nan	nan	nan	nan	nan	nan	606.372809866601	317.22768414991805	1419.9590298387875
C_20230826T152943.000000Z_01	2023-08-26 15:30:05.625763	2023-08-26 15:39:26.145763	14.47	30.604495469556866	119.4856042588556	-0.1927645991006717	0.7317881137952794	34.39049976347115	122.41129958196098	-0.21624038706339818	0.7496715607224586	12372.054589643021	3684.3686213836236	7066.190980144294
C_20230826T152943.000000Z_02	2023-08-26 15:44:43.627320	2023-08-26 15:46:13.147320	3539.05	nan	nan	nan	nan	nan	nan	nan	nan	5413.685385308072	1369.3361854467908	613.0010705118746
C_20230826T154747.000000Z_01	2023-08-26 15:47:47.627647	2023-08-26 15:57:08.147647	63.47	37.975888000191766	102.16228791539325	-0.09125013034811719	0.25482389640789377	nan	nan	nan	nan	10030.408046056724	3736.504070235354	6436.140990654658
C_20230826T154747.000000Z_02	2023-08-26 16:02:25.629205	2023-08-26 16:03:55.149205	4248.6	4.857407596307537	15.912914310779849	0.27957500149601716	0.9016816132283509	nan	nan	nan	nan	5332.965562951478	1287.900304010947	235.80603107462562
C_20230826T160529.000000Z_01	2023-08-26 16:05:29.629532	2023-08-26 16:14:50.149532	30.36	3.222995654175114	46.668455176749234	nan	nan	nan	nan	nan	nan	7044.23577807178	64188.72780535082	538337.2633814245
C_20230826T162311.000000Z_01	2023-08-26 16:23:11.631415	2023-08-26 16:32:32.151415	3044.98	nan	nan	nan	nan	nan	nan	nan	nan	525.9131339735767	368.3240385836519	1567.2015561791036
C_20230826T164254.000000Z_01	2023-08-26 16:43:16.633554	2023-08-26 16:52:37.153554	4687.77	nan	nan	nan	nan	nan	nan	nan	nan	2038.1225178476714	565.7486021896126	400.2462557069227
C_20230826T164254.000000Z_02	2023-08-26 16:57:54.635113	2023-08-26 16:59:24.155113	12462.26	nan	nan	nan	nan	nan	nan	nan	nan	5922.590262316999	1136.5763354678752	671.0992940114352
C_20230826T170058.000000Z_01	2023-08-26 17:00:58.635439	2023-08-26 17:10:19.155439	87.18	64.11521753049973	74.89645796257656	nan	nan	56.26099562810847	77.95555288482412	nan	nan	6136.7797744521795	35168.90915613008	268781.2256886922
C_20230826T170058.000000Z_02	2023-08-26 17:15:36.636996	2023-08-26 17:17:06.156996	8680.53	1.7198276747674413	15.329841071337329	0.08848722493998022	0.8127851857340651	1.8544891252772344	15.329187227648594	0.09655866305326453	0.8126651554674615	5312.29231394709	1416.1091538425972	3214.840598695715
C_20230826T171840.000000Z_01	2023-08-26 17:18:40.637324	2023-08-26 17:28:01.157324	3259.17	nan	nan	nan	nan	nan	nan	nan	nan	477.76368930105303	371.8595931712834	3950.203003239396
C_20230826T173622.000000Z_01	2023-08-26 17:36:22.639208	2023-08-26 17:45:43.159208	7824.37	25.757870043256954	34.89669177814452	-0.06455037393405967	0.08415040341478479	27.4974545427802	35.2960342677942	-0.06866805017488728	0.08518502230782862	3375.4346565790897	2786.620948852993	7438.053185778578
C_20230826T175605.000000Z_01	2023-08-26 17:56:27.641346	2023-08-26 18:05:48.161346	2144.14	nan	nan	nan	nan	nan	nan	nan	nan	1871.4094170461658	665.5850860109109	297.16128606510114
C_20230826T175605.000000Z_02	2023-08-26 18:11:05.642904	2023-08-26 18:12:35.162904	10540.5	nan	nan	nan	nan	nan	nan	nan	nan	5382.916987538732	1211.6116870573053	375.65697009655486
C_20230826T181409.000000Z_01	2023-08-26 18:14:09.643231	2023-08-26 18:23:30.163231	1696.36	nan	nan	nan	nan	nan	nan	nan	nan	538.4787814348364	301.3950768247017	965.1255110591902
C_20230826T181409.000000Z_02	2023-08-26 18:28:47.644788	2023-08-26 18:30:17.164788	12567.72	nan	nan	nan	nan	nan	nan	nan	nan	5555.672661188919	1233.8844461060824	473.82194060643786
C_20230826T183151.000000Z_01	2023-08-26 18:31:51.645115	2023-08-26 18:41:12.165115	863.6	nan	nan	nan	nan	nan	nan	nan	nan	461.7195044565914	354.4114705663063	1279.8602662447324
C_20230826T184933.000000Z_01	2023-08-26 18:49:33.647000	2023-08-26 18:58:54.167000	2092.53	nan	nan	nan	nan	nan	nan	nan	nan	447.9784356869818	298.8026909398685	932.7994476590538
C_20230826T190916.000000Z_01	2023-08-26 19:09:38.649138	2023-08-26 19:18:59.169138	3966.72	0.9060580050626557	2.50380686480958	0.0026714860000638762	0.002559864041733579	0.9416557876146864	2.478046862811406	-0.002355514794824835	0.002586093135333535	226.1032934321789	14.796390898779714	2202.5760399224555
C_20230826T190916.000000Z_02	2023-08-26 19:24:16.650696	2023-08-26 19:25:46.170696	1.9	0.12333338710583777	0.21467216866651312	-0.0037600784824612953	0.008341422042427304	0.1384671869974974	0.21459444853898996	0.005423625426312558	0.008733602629894493	8.105197833994989	8.126970975674716	180.00357114978115
C_20230826T192720.000000Z_01	2023-08-26 19:27:20.651022	2023-08-26 19:36:41.171022	2568.93	1.1457428354760208	1.98997975684211	-0.006986095102345326	0.011638851298595047	0.9515513918216484	1.9910658419405023	0.005895050330744193	0.011637343286985144	25.63401727568076	12.687950587035164	397.4907905056073
C_20230826T192720.000000Z_02	2023-08-26 19:41:58.652579	2023-08-26 19:43:28.172579	17.25	0.19171364866888413	0.24677584686057297	5.7849108117562464e-05	-0.0006177596511009472	0.23516866254615446	0.2570756892434994	0.00687515140543303	-0.000593053877371886	17.301883902595222	13.85461160505311	292.9133997140362
C_20230826T194502.000000Z_01	2023-08-26 19:45:02.652907	2023-08-26 19:54:23.172907	3626.65	nan	nan	nan	nan	nan	nan	nan	nan	399.59114960152937	684.1449788178517	15065.122912531142
C_20230826T200244.000000Z_01	2023-08-26 20:02:44.654790	2023-08-26 20:12:05.174790	59.23	0.3893992339824868	0.3527216972848904	0.0014514869098724607	0.00026251013094563935	0.4112661127298726	0.356570986936767	0.0008988637207287528	0.00025852408250819976	80.00738783960499	68.59183148408934	200.9668469415164
C_20230826T202227.000000Z_01	2023-08-26 20:22:49.656929	2023-08-26 20:32:10.176929	3189.67	nan	nan	nan	nan	nan	nan	nan	nan	1808.8329116082152	614.7616254042885	300.65015979632864
C_20230826T202227.000000Z_02	2023-08-26 20:37:27.658486	2023-08-26 20:38:57.178486	11541.21	nan	nan	nan	nan	nan	nan	nan	nan	5058.567605239277	1543.401893010921	584.079861049908
C_20230826T204031.000000Z_01	2023-08-26 20:40:31.658814	2023-08-26 20:49:52.178814	2282.47	nan	nan	nan	nan	0.9949058420802548	1.4203645298798244	nan	nan	92.52106839935124	80.17900867490705	242.4016049556596
C_20230826T204031.000000Z_02	2023-08-26 20:55:09.660371	2023-08-26 20:56:39.180371	1981.43	nan	nan	nan	nan	nan	nan	nan	nan	5682.112546499125	1075.064818730954	589.8851932982593
C_20230826T205813.000000Z_01	2023-08-26 20:58:13.660698	2023-08-26 21:07:34.180698	2.01	0.06476848151455979	0.12915013568713551	-0.00018243072088469165	-9.16696740618971e-05	0.04208676553660555	0.12515035232020705	-1.1698414625739858e-05	-0.00011459168146252728	10.41014943369094	5.54289175930654	142.83082636110504
C_20230826T211555.000000Z_01	2023-08-26 21:15:55.662583	2023-08-26 21:25:16.182583	1.42	0.057594082570219765	0.13310543119977095	8.655942177656614e-05	0.00012796867397457643	0.058684373185693556	0.11938020235385911	1.711078910007142e-05	0.00011356520958035305	7.539591693117474	4.296532689362879	139.41795939280505
C_20230826T213544.000000Z_01	2023-08-26 21:36:06.664731	2023-08-26 21:45:27.184731	2105.71	nan	nan	nan	nan	nan	nan	nan	nan	13218.890563535548	13109.090971116224	229790.59178353968
C_20230826T213544.000000Z_02	2023-08-26 21:50:44.666289	2023-08-26 21:52:14.186289	12101.32	nan	nan	nan	nan	nan	nan	nan	nan	5759.482168151963	1424.9394739322324	298.4035056355869
C_20230826T215348.000000Z_01	2023-08-26 21:53:48.666616	2023-08-26 22:03:09.186616	7461.06	nan	nan	nan	nan	nan	nan	nan	nan	682.1369988442901	516.9095189896044	504.76836159240577
C_20230826T215348.000000Z_02	2023-08-26 22:08:26.668173	2023-08-26 22:09:56.188173	3793.43	nan	nan	nan	nan	nan	nan	nan	nan	5093.33569718446	1323.4526503556688	502.4383971272503
C_20230826T221130.000000Z_01	2023-08-26 22:11:30.668501	2023-08-26 22:20:51.188501	2841.0	nan	nan	nan	nan	nan	nan	nan	nan	105.69451882895228	195.6375555464838	245.87174459800875
C_20230826T222912.000000Z_01	2023-08-26 22:29:12.670384	2023-08-26 22:38:33.190384	512.62	nan	nan	nan	nan	nan	nan	nan	nan	661.8796699132599	1106.1019209045362	10710.133625107474
C_20230826T224903.000000Z_01	2023-08-26 22:49:25.672538	2023-08-26 22:58:46.192538	1014.47	nan	nan	nan	nan	nan	nan	nan	nan	2044.124517210067	638.7830915314819	533.6178071976814
C_20230826T224903.000000Z_02	2023-08-26 23:04:03.674094	2023-08-26 23:05:33.194094	8369.97	nan	nan	nan	nan	nan	nan	nan	nan	5312.490359997134	1134.894862881587	235.59376678537058
C_20230826T230707.000000Z_01	2023-08-26 23:07:07.674422	2023-08-26 23:16:28.194422	7778.52	nan	nan	nan	nan	nan	nan	nan	nan	555.227740337569	226.80340418507595	360.36859970445056
C_20230826T230707.000000Z_02	2023-08-26 23:21:45.675979	2023-08-26 23:23:15.195979	2227.64	nan	nan	nan	nan	nan	nan	nan	nan	5501.118620996529	1477.4415710351334	440.1482652558907
C_20230826T232449.000000Z_01	2023-08-26 23:24:49.676306	2023-08-26 23:34:10.196306	91.69	nan	nan	nan	nan	nan	nan	nan	nan	16809.57424641233	10775.75514805389	13246.778218559602
C_20230826T234231.000000Z_01	2023-08-26 23:42:31.678190	2023-08-26 23:51:52.198190	421.61	nan	nan	nan	nan	nan	nan	nan	nan	2764.0535502490525	2176.477278238996	85895.24180703067
C_20230827T000222.000000Z_01	2023-08-27 00:02:44.680342	2023-08-27 00:12:05.200342	2263.68	nan	nan	nan	nan	nan	nan	nan	nan	1951.899658957864	667.9268777195028	325.87297045532375
C_20230827T000222.000000Z_02	2023-08-27 00:17:22.681901	2023-08-27 00:18:52.201901	12048.91	nan	nan	nan	nan	nan	nan	nan	nan	5667.195957321519	1324.6921893252445	585.3241730276925
C_20230827T002026.000000Z_01	2023-08-27 00:20:26.682228	2023-08-27 00:29:47.202228	5653.3	nan	nan	nan	nan	nan	nan	nan	nan	490.0679431689598	222.99334276310697	1079.6224736769293
C_20230827T002026.000000Z_02	2023-08-27 00:35:04.683785	2023-08-27 00:36:34.203785	2612.08	nan	nan	nan	nan	nan	nan	nan	nan	5235.089122629528	1283.462369065555	307.61072295694123
C_20230827T003808.000000Z_01	2023-08-27 00:38:08.684112	2023-08-27 00:47:29.204112	2760.19	nan	nan	nan	nan	nan	nan	nan	nan	320.380870090393	367.74323903886733	944.629376452889
C_20230827T005550.000000Z_01	2023-08-27 00:55:50.685997	2023-08-27 01:05:11.205997	3813.01	1.99155763983522	0.8282295069541867	0.015707936769399505	-0.00041156420338974803	1.9794858743236565	0.8206529276132865	0.01560766172445198	-0.0006432487138457322	116.74562664728191	188.88141134871216	307.6006933194232
C_20230827T011541.000000Z_01	2023-08-27 01:16:03.688149	2023-08-27 01:25:24.208149	2972.44	1.1630890950090254	3.0562721997387383	-0.004126543635043726	0.014760555389408951	1.08861215984633	3.068167512640066	-0.00496399366688367	0.014758998311612979	394.6250193305971	217.43181510061217	381.0476921747191
C_20230827T011541.000000Z_02	2023-08-27 01:30:41.689706	2023-08-27 01:32:11.209706	1.13	0.09908326990465627	0.12260734072640457	0.00037817758462916875	5.272489936117354e-05	0.09106060396104071	0.10775874674472931	0.001350111386521922	0.00012102544277112577	13.01866480774613	8.801394022306901	96.5607465826941
C_20230827T013345.000000Z_01	2023-08-27 01:33:45.690034	2023-08-27 01:43:06.210034	732.93	0.35633690785133104	0.8068079108426395	-0.001800800179875219	-0.003766394264500761	0.17604908241373005	0.8075817528119896	-0.0005347261381910453	-0.0037666771540349553	14.33065734175394	8.196649215941076	218.42904405096021
C_20230827T013345.000000Z_02	2023-08-27 01:48:23.691591	2023-08-27 01:49:53.211591	14.97	0.11919444431501403	0.2295506383253647	-0.004572965146817348	0.010255562354319231	0.059096228024017275	0.2129888820781207	0.0023562951940816193	0.00966222263491533	17.696129880566364	11.267065285534205	558.6471742676711
C_20230827T015127.000000Z_01	2023-08-27 01:51:27.691918	2023-08-27 02:00:48.211918	1030.06	nan	nan	nan	nan	nan	nan	nan	nan	392.2280435972344	306.2915191437569	21970.857853987884
C_20230827T020909.000000Z_01	2023-08-27 02:09:09.693802	2023-08-27 02:18:30.213802	871.16	nan	nan	nan	nan	1.067619470697911	0.7307257849680887	-0.005673776438956385	0.003535304040600368	74.1496046399381	80.38650532597129	315.567591699907
C_20230827T022900.000000Z_01	2023-08-27 02:29:22.695955	2023-08-27 02:38:43.215955	6789.28	7.120129505418186	10.621633426241571	0.03472676492541245	-0.00822797360260847	5.986814379856242	10.586806837412674	0.027222703724694892	-0.009168434243862824	1541.8616903833693	922.22095048048	7157.902852434285
C_20230827T022900.000000Z_02	2023-08-27 02:44:00.697512	2023-08-27 02:45:30.217512	2580.07	4.8305118366034945	14.433978377606524	0.30450115623828566	0.922944361553537	4.674962150400982	14.38734924998399	0.2940811727104883	0.9198078924297372	4790.823239534583	1209.9102990782421	298.6106802717391
C_20230827T024704.000000Z_01	2023-08-27 02:47:04.697839	2023-08-27 02:56:25.217839	1.09	0.12405203284907096	0.20512892500774965	0.0003990756479707189	0.0004004727975346587	0.13849303931335527	0.16818237532090785	0.0004904311167483838	0.0003435017516421547	13.36514626536362	17.162413394304792	201.56491178686926
C_20230827T024704.000000Z_02	2023-08-27 03:01:42.699396	2023-08-27 03:03:12.219396	65.98	0.47486661264276064	0.5591651509251704	0.014284581919458736	0.005659975893304206	0.3122995093871242	0.5598138368126652	4.1294419774471905e-05	0.005577487794106864	44.06776263682725	30.484360081518066	1628.22553002366
C_20230827T030446.000000Z_01	2023-08-27 03:04:46.699724	2023-08-27 03:14:07.219724	0.84	0.0643992172838787	0.15152910896198948	-0.0001103328397847006	3.0494109723402666e-05	0.05739589342297057	0.15426122757805577	3.634598639726263e-05	1.9877516796742264e-05	8.951075701037537	4.604698892920347	226.1638130833389
C_20230827T032228.000000Z_01	2023-08-27 03:22:28.701607	2023-08-27 03:31:49.221607	1.61	0.07625555121372407	0.10238540985934237	4.1939566098725494e-06	-0.00012699068223930262	0.04602516077965121	0.12729136829722645	-1.6243811104817822e-05	-0.0001311432898684032	8.04680519856485	4.645751889758893	142.1752446606566
C_20230827T034217.000000Z_01	2023-08-27 03:42:39.703757	2023-08-27 03:52:00.223757	6357.52	nan	nan	nan	nan	nan	nan	nan	nan	1858.7816228634429	613.1878772134314	436.99260561821086
C_20230827T034217.000000Z_02	2023-08-27 03:57:17.705314	2023-08-27 03:58:47.225314	11928.62	nan	nan	nan	nan	nan	nan	nan	nan	4885.040969336975	1115.045012265753	177.61392216123394
C_20230827T040021.000000Z_01	2023-08-27 04:00:21.705642	2023-08-27 04:09:42.225642	3674.38	nan	nan	nan	nan	nan	nan	nan	nan	211.88140951531184	210.17113226146475	1035.687917114635
C_20230827T040021.000000Z_02	2023-08-27 04:14:59.707199	2023-08-27 04:16:29.227199	2552.51	nan	nan	nan	nan	nan	nan	nan	nan	4994.702940088698	1190.4441161709408	390.1999960290611
C_20230827T041803.000000Z_01	2023-08-27 04:18:03.707526	2023-08-27 04:27:24.227526	332.3	0.10879649949727606	0.9180020746322847	9.762726256711428e-05	-0.0016489564515058605	0.10084271416824564	0.915418696345005	0.0002658825818373002	-0.0016059133184995551	162.70537218981403	14.819451708398377	214.3654075292267
